;index;YEAR;VAR1_sum;VAR2_sum;VAR3_sum
0;0;1977;5077.92;4005.04;3746.84
1;1;1978;9007.64;4500.12;3996.72
2;2;1979;8351.16;3970.8;3659.0
3;3;1980;4636.4400000000005;4521.68;4476.0
4;4;1981;9223.36;4103.64;3530.6800000000003
5;5;1982;8845.04;5343.12;4598.92
6;6;1983;9030.2;5210.08;4520.8
7;7;1984;9628.12;5416.84;4827.96
8;8;1985;12051.52;7080.84;6918.8
9;9;1986;9932.92;5042.36;4725.08
10;10;1987;5229.0;4987.56;4798.32
11;11;1988;8253.92;4142.28;4076.08
12;12;1989;8864.24;4211.28;3466.32
13;13;1990;7549.04;3662.48;3416.64
14;14;1991;8736.4;4021.84;3276.92
15;15;1992;7234.28;3291.96;2547.0
16;16;1993;11934.64;6081.2;5622.24
17;17;1994;7567.8;3470.8;2725.88
18;18;1995;7260.8;3108.08;2400.68
19;19;1996;8026.400000000001;4880.6;4708.36
20;20;1997;5543.64;2696.92;2386.0
21;21;1998;3904.2;3053.16;2957.32
22;22;1999;10359.44;4723.92;4151.0
23;23;2000;9475.96;4213.84;3314.0
24;24;2001;14410.04;8786.12;8618.64
25;25;2002;7620.48;3886.92;3832.04
26;26;2003;4462.2;4337.52;4239.24
27;27;2004;10695.4;5236.2;4663.28
28;28;2005;11640.96;6341.56;6173.04
29;29;2006;9985.0;4741.16;4280.72
30;30;2007;9360.4;3784.88;2830.12
31;31;2008;14732.68;8646.48;8461.24
32;32;2009;10048.28;5045.84;4917.32
33;33;2010;11202.16;5292.84;4442.12
34;34;2011;9825.12;4762.6;4291.52
35;35;2012;9284.72;4023.88;3096.84
36;36;2013;7380.88;3632.16;3493.88
37;37;2014;5914.2;4651.28;4355.72
38;38;2015;11211.84;5566.8;5103.24
39;39;2016;9978.68;4430.88;4021.68
40;40;2017;10231.48;4593.08;3675.24
41;41;2018;11284.6;5448.36;4866.96
42;42;2019;9686.28;4357.08;3852.92
43;43;2020;11928.56;5993.72;5352.08
44;44;2021;8651.08;3769.76;3334.96
45;45;2022;22740.92;16195.84;12186.24
46;46;2023;7972.72;3390.6800000000003;3098.28
47;47;2024;9356.72;4257.6;3163.16
