;index;YEAR;VAR1_sum;VAR2_sum;VAR3_sum
0;0;1976;5179.36;6201.88;11381.24
1;1;1977;5650.08;5793.6;11443.68
2;2;1978;5762.4800000000005;5710.52;11473.0
3;3;1979;6320.08;5211.92;11532.0
4;4;1980;6756.76;4764.400000000001;11521.16
5;5;1981;4361.92;5076.68;9438.6
6;6;1982;4845.96;4593.16;9439.12
7;7;1983;5301.24;4145.2;9446.44
8;8;1984;5766.2;5893.52;11659.72
9;9;1985;6324.4400000000005;5336.24;11660.68
10;10;1986;6451.56;5212.08;11663.64
11;11;1987;6851.12;4931.84;11782.96
12;12;1988;6318.16;4757.08;11075.24
13;13;1989;6471.4800000000005;4425.92;10897.4
14;14;1990;6506.8;4396.96;10903.76
15;15;1991;6511.8;4395.88;10907.68
16;16;1992;6559.88;5124.24;11684.12
17;17;1993;6559.2;5124.92;11684.12
18;18;1994;6561.24;5128.72;11689.96
19;19;1995;6618.12;5071.96;11690.08
20;20;1996;7682.72;3876.76;11559.48
21;21;1997;7840.92;3716.16;11557.08
22;22;1998;7896.48;3662.64;11559.12
23;23;1999;6608.76;3623.44;10232.2
24;24;2000;6611.4800000000005;3623.2;10234.68
25;25;2001;6643.6;3591.2000000000003;10234.8
26;26;2002;7089.56;4533.88;11623.44
27;27;2003;7363.8;4263.8;11627.6
28;28;2004;6524.16;3140.64;9664.8
29;29;2005;6544.4400000000005;3120.8;9665.24
30;30;2006;6646.2;3021.64;9667.84
31;31;2007;6660.400000000001;4825.68;11486.08
32;32;2008;6714.8;4748.88;11463.68
33;33;2009;6784.88;4679.8;11464.68
34;34;2010;7171.0;4289.12;11460.12
35;35;2011;7450.96;3893.08;11344.04
36;36;2012;7461.96;3882.24;11344.2
37;37;2013;7469.04;3918.84;11387.88
38;38;2014;7467.32;4208.88;11676.2
39;39;2015;7466.360000000001;4248.32;11714.68
40;40;2016;7465.72;4261.32;11727.04
41;41;2017;7465.04;4262.24;11727.28
42;42;2018;7501.16;4235.4;11736.56
43;43;2019;7621.76;4114.84;11736.6
44;44;2020;7624.2;4112.68;11736.88
45;45;2021;7732.68;3896.4;11629.08
46;46;2022;7791.44;3050.52;10841.96
47;47;2023;7832.76;3006.32;10839.08
48;48;2024;7835.96;3003.12;10839.08
