;index;YEAR;VAR1_sum;VAR2_sum;VAR3_sum
0;0;1976;547.64;1139.92;1687.56
1;1;1977;581.96;1101.84;1683.8
2;2;1978;594.92;1098.92;1693.84
3;3;1979;603.04;1090.76;1693.8
4;4;1980;614.28;1078.16;1692.44
5;5;1981;595.24;696.4;1291.64
6;6;1982;596.72;694.96;1291.68
7;7;1983;603.92;690.04;1293.96
8;8;1984;611.08;728.76;1339.84
9;9;1985;613.16;729.48;1342.64
10;10;1986;614.2;727.52;1341.72
11;11;1987;615.48;726.6800000000001;1342.16
12;12;1988;614.08;726.96;1341.04
13;13;1989;617.0;724.04;1341.04
14;14;1990;617.84;723.52;1341.36
15;15;1991;619.36;723.64;1343.0
16;16;1992;621.92;721.48;1343.4
17;17;1993;650.04;693.52;1343.56
18;18;1994;651.2;692.36;1343.56
19;19;1995;651.72;691.88;1343.6
20;20;1996;651.92;691.6800000000001;1343.6
21;21;1997;651.6;690.92;1342.52
22;22;1998;651.64;690.88;1342.52
23;23;1999;651.92;688.5600000000001;1340.48
24;24;2000;653.76;687.84;1341.6
25;25;2001;653.88;687.72;1341.6
26;26;2002;653.28;688.96;1342.24
27;27;2003;653.28;688.96;1342.24
28;28;2004;653.48;638.6;1292.08
29;29;2005;653.84;639.08;1292.92
30;30;2006;654.44;639.12;1293.56
31;31;2007;654.48;687.8000000000001;1342.28
32;32;2008;654.5600000000001;685.6;1340.16
33;33;2009;654.08;685.88;1339.96
34;34;2010;654.6800000000001;684.92;1339.6
35;35;2011;654.76;675.12;1329.88
36;36;2012;654.72;675.36;1330.08
37;37;2013;654.52;677.48;1332.0
38;38;2014;654.48;688.32;1342.8
39;39;2015;654.5600000000001;696.16;1350.72
40;40;2016;653.92;696.24;1350.16
41;41;2017;653.32;696.84;1350.16
42;42;2018;653.16;697.52;1350.68
43;43;2019;652.76;698.64;1351.4
44;44;2020;651.72;699.6800000000001;1351.4
45;45;2021;651.72;699.6800000000001;1351.4
46;46;2022;663.72;687.6800000000001;1351.4
47;47;2023;679.5600000000001;669.92;1349.48
48;48;2024;679.16;713.12;1392.28
