;index;YEAR;VAR1_sum;VAR2_sum;VAR3_sum
0;0;1977;1478.28;1063.28;1048.72
1;1;1978;1248.32;978.12;783.88
2;2;1979;1235.96;832.64;810.76
3;3;1980;1091.48;742.16;545.04
4;4;1981;1174.52;806.24;760.88
5;5;1982;1224.48;924.64;740.96
6;6;1983;1167.0;822.84;773.48
7;7;1984;1432.2;1119.72;925.48
8;8;1985;1786.36;1393.72;1061.32
9;9;1986;1404.04;1050.8;936.04
10;10;1987;1757.48;1304.44;729.36
11;11;1988;1314.92;975.36;813.04
12;12;1989;1237.08;951.76;757.44
13;13;1990;1024.52;713.44;668.36
14;14;1991;1196.12;935.28;741.04
15;15;1992;975.6;782.96;588.6800000000001
16;16;1993;1716.8;1237.76;1186.8
17;17;1994;1075.44;860.4;666.16
18;18;1995;1316.12;1045.16;692.84
19;19;1996;1454.76;1082.4;1068.72
20;20;1997;712.5600000000001;511.4;462.08
21;21;1998;1605.56;1119.92;547.24
22;22;1999;1327.04;928.76;879.36
23;23;2000;1650.56;1262.84;881.84
24;24;2001;3097.28;2545.44;2417.08
25;25;2002;1064.76;655.12;631.48
26;26;2003;1052.16;542.96;477.92
27;27;2004;1545.56;1112.56;1063.12
28;28;2005;1791.04;1309.08;1269.64
29;29;2006;1331.12;918.96;869.5600000000001
30;30;2007;1703.72;1284.72;823.2
31;31;2008;3285.2000000000003;2685.8;2494.64
32;32;2009;1673.2;1183.32;1170.28
33;33;2010;1711.8;1203.44;851.0
34;34;2011;1468.8;1105.2;916.2
35;35;2012;1613.72;1220.0;838.72
36;36;2013;1025.16;639.8000000000001;611.84
37;37;2014;2198.68;1695.72;1640.64
38;38;2015;1632.0;1121.92;1093.04
39;39;2016;1668.24;1265.76;889.8000000000001
40;40;2017;1724.28;1304.68;928.72
41;41;2018;1751.68;1183.96;1160.8
42;42;2019;1242.44;911.08;723.04
43;43;2020;1746.28;1252.36;1203.84
44;44;2021;1381.32;903.04;877.44
45;45;2022;4032.08;3468.24;2838.88
46;46;2023;1591.48;1176.04;1161.76
47;47;2024;1913.8;1534.48;1154.24
