;index;YEAR;VAR1_sum;VAR2_sum;VAR3_sum
0;0;1977;4659.96;3783.52;3534.48
1;1;1978;9102.2;4594.64;4076.84
2;2;1979;8819.0;4226.08;3720.12
3;3;1980;4851.8;4793.96;4730.8
4;4;1981;9385.36;4256.64;3593.6
5;5;1982;9665.88;7364.44;6312.400000000001
6;6;1983;9608.52;6093.8;4880.28
7;7;1984;9884.16;5952.6;5207.92
8;8;1985;11753.08;7357.24;7133.6
9;9;1986;10158.12;5646.72;5189.04
10;10;1987;6141.4800000000005;6044.8;5987.4400000000005
11;11;1988;4531.72;4323.08;4121.04
12;12;1989;9068.8;4557.2;3715.56
13;13;1990;8485.28;4325.16;3662.16
14;14;1991;8551.76;4219.28;3555.2000000000003
15;15;1992;8297.92;4375.56;3328.2000000000003
16;16;1993;12135.36;6658.4800000000005;5884.96
17;17;1994;7827.08;3860.24;3018.64
18;18;1995;7135.88;3236.2000000000003;2579.44
19;19;1996;7466.72;4470.68;4346.04
20;20;1997;6169.2;3502.4;2842.12
21;21;1998;4308.92;3970.88;3906.28
22;22;1999;10483.52;5337.28;4673.2
23;23;2000;9569.2;4544.72;3617.08
24;24;2001;13889.28;8559.24;8409.68
25;25;2002;6853.04;3781.92;3704.96
26;26;2003;4744.68;4684.400000000001;4636.36
27;27;2004;11080.48;6005.0;5175.04
28;28;2005;11530.72;6708.04;6490.32
29;29;2006;9484.48;4724.08;4404.84
30;30;2007;9329.64;4212.4800000000005;3215.8
31;31;2008;14546.88;9207.84;8985.2
32;32;2009;9834.96;5303.32;5143.4800000000005
33;33;2010;11253.88;5888.84;4821.52
34;34;2011;9991.0;5280.32;4711.68
35;35;2012;9429.72;4576.32;3633.52
36;36;2013;7539.32;3908.04;3671.32
37;37;2014;6105.84;4875.08;4563.6
38;38;2015;11281.96;6119.16;5670.36
39;39;2016;10018.36;4903.96;4502.2
40;40;2017;10362.56;5148.56;4137.4800000000005
41;41;2018;11459.92;6156.92;5472.8
42;42;2019;9819.76;5163.72;4503.68
43;43;2020;11318.4;6065.6;5163.92
44;44;2021;8388.36;5008.04;4946.72
45;45;2022;22222.2;16321.72;13253.68
46;46;2023;8192.6;4228.84;3817.36
47;47;2024;9436.96;4684.04;3546.8
